phenotype	gene_id	gene_namespace	gene_symbol	source_count	weighted_source_sum	source_list	weight_tier_summary	evidence_semantics_summary	evidence_tier_summary	semantic_channel_summary	mapping_status_summary	targeted_gene_count	small_panel_count	medium_panel_count	large_panel_count	panel_unsized_count	exome_or_genome_count	unknown_scope_count
mitochondrial_disease	3718	ncbi_gene	JAK3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	83700	ncbi_gene	JAM3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	221037	ncbi_gene	JMJD1C	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	57158	ncbi_gene	JPH2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3728	ncbi_gene	JUP	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	2.0	2.0	0.0	0.0	0.0
mitochondrial_disease	23189	ncbi_gene	KANK1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	163782	ncbi_gene	KANK4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	284058	ncbi_gene	KANSL1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3735	ncbi_gene	KARS1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	5.0	0.0	0.0	0.0
mitochondrial_disease	7994	ncbi_gene	KAT6A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	23522	ncbi_gene	KAT6B	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	10300	ncbi_gene	KATNB1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	390594	ncbi_gene	KBTBD13	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	1.0	0.0	3.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3736	ncbi_gene	KCNA1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	4.0	0.0	0.0	0.0
mitochondrial_disease	3737	ncbi_gene	KCNA2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3739	ncbi_gene	KCNA4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3741	ncbi_gene	KCNA5	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3745	ncbi_gene	KCNB1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3746	ncbi_gene	KCNC1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	2.0	5.0	0.0	0.0	0.0
mitochondrial_disease	3748	ncbi_gene	KCNC3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3751	ncbi_gene	KCND2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3752	ncbi_gene	KCND3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	4.0	0.0	0.0	0.0
mitochondrial_disease	3753	ncbi_gene	KCNE1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	9992	ncbi_gene	KCNE2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	2.0	0.0	0.0	0.0
mitochondrial_disease	10008	ncbi_gene	KCNE3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	2.0	0.0	0.0	0.0
mitochondrial_disease	23630	ncbi_gene	KCNE5	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3756	ncbi_gene	KCNH1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3757	ncbi_gene	KCNH2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	27133	ncbi_gene	KCNH5	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3758	ncbi_gene	KCNJ1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	3766	ncbi_gene	KCNJ10	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	1.0	8.0	0.0	0.0	0.0
mitochondrial_disease	3767	ncbi_gene	KCNJ11	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3759	ncbi_gene	KCNJ2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3762	ncbi_gene	KCNJ5	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3763	ncbi_gene	KCNJ6	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3764	ncbi_gene	KCNJ8	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	1.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3778	ncbi_gene	KCNMA1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3784	ncbi_gene	KCNQ1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3785	ncbi_gene	KCNQ2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	2.0	2.0	4.0	0.0	0.0	0.0
mitochondrial_disease	3786	ncbi_gene	KCNQ3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	2.0	4.0	0.0	0.0	0.0
mitochondrial_disease	9132	ncbi_gene	KCNQ4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	57582	ncbi_gene	KCNT1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	2.0	1.0	1.0	5.0	0.0	0.0	0.0
mitochondrial_disease	79734	ncbi_gene	KCTD17	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	154881	ncbi_gene	KCTD7	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	3.0	11.0	0.0	0.0	0.0
mitochondrial_disease	8242	ncbi_gene	KDM5C	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	5.0	0.0	0.0	0.0
mitochondrial_disease	7403	ncbi_gene	KDM6A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3832	ncbi_gene	KIF11	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	113220	ncbi_gene	KIF12	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	9928	ncbi_gene	KIF14	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	547	ncbi_gene	KIF1A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	5.0	0.0	0.0	0.0
mitochondrial_disease	23095	ncbi_gene	KIF1B	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	10749	ncbi_gene	KIF1C	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	55605	ncbi_gene	KIF21A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	9493	ncbi_gene	KIF23	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	347240	ncbi_gene	KIF24	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3796	ncbi_gene	KIF2A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3798	ncbi_gene	KIF5A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	2.0	0.0	4.0	0.0	0.0	0.0
mitochondrial_disease	3800	ncbi_gene	KIF5C	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	374654	ncbi_gene	KIF7	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3815	ncbi_gene	KIT	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	4254	ncbi_gene	KITLG	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	89953	ncbi_gene	KLC4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	7071	ncbi_gene	KLF10	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	11279	ncbi_gene	KLF8	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	80311	ncbi_gene	KLHL15	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	9903	ncbi_gene	KLHL21	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	131377	ncbi_gene	KLHL40	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	10324	ncbi_gene	KLHL41	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	1.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	55958	ncbi_gene	KLHL9	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	4297	ncbi_gene	KMT2A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	4.0	0.0	0.0	0.0
mitochondrial_disease	58508	ncbi_gene	KMT2C	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	8085	ncbi_gene	KMT2D	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	11133	ncbi_gene	KPTN	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3845	ncbi_gene	KRAS	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	3.0	6.0	0.0	0.0	0.0
mitochondrial_disease	889	ncbi_gene	KRIT1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3868	ncbi_gene	KRT16	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3853	ncbi_gene	KRT6A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3854	ncbi_gene	KRT6B	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	286887	ncbi_gene	KRT6C	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3856	ncbi_gene	KRT8	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3897	ncbi_gene	L1CAM	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	15.0	0.0	0.0	0.0
mitochondrial_disease	79944	ncbi_gene	L2HGDH	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	8.0	0.0	0.0	0.0
mitochondrial_disease	8270	ncbi_gene	LAGE3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	284217	ncbi_gene	LAMA1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3908	ncbi_gene	LAMA2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	2.0	10.0	0.0	0.0	0.0
mitochondrial_disease	3909	ncbi_gene	LAMA3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	3910	ncbi_gene	LAMA4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3911	ncbi_gene	LAMA5	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	1.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3912	ncbi_gene	LAMB1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3914	ncbi_gene	LAMB3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	3918	ncbi_gene	LAMC2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	10319	ncbi_gene	LAMC3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3920	ncbi_gene	LAMP2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	3.0	5.0	12.0	0.0	0.0	0.0
mitochondrial_disease	28956	ncbi_gene	LAMTOR2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	9215	ncbi_gene	LARGE1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	2.0	2.0	0.0	0.0	0.0
mitochondrial_disease	51520	ncbi_gene	LARS1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	9.0	0.0	0.0	0.0
mitochondrial_disease	23395	ncbi_gene	LARS2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	81887	ncbi_gene	LAS1L	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3930	ncbi_gene	LBR	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	167691	ncbi_gene	LCA5	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	6.0	0.0	0.0	0.0
mitochondrial_disease	3932	ncbi_gene	LCK	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	3938	ncbi_gene	LCT	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	11155	ncbi_gene	LDB3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	5.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3939	ncbi_gene	LDHA	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3949	ncbi_gene	LDLR	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	26119	ncbi_gene	LDLRAP1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	7044	ncbi_gene	LEFTY2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	114823	ncbi_gene	LENG8	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3952	ncbi_gene	LEP	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3954	ncbi_gene	LETM1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	9211	ncbi_gene	LGI1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3973	ncbi_gene	LHCGR	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	222662	ncbi_gene	LHFPL5	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	9355	ncbi_gene	LHX2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	8022	ncbi_gene	LHX3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	6.0	0.0	0.0	0.0
mitochondrial_disease	11019	ncbi_gene	LIAS	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	7.0	0.0	0.0	0.0
